customerID,Churn_Probabilité,Risque_Churn,Action_Marketing
5542-TBBWB,0.8036831954414096,Haut,Offre de fidélisation personnalisée
1930-QPBVZ,0.03828516933552331,Faible,Continuer le suivi régulier
2606-PKWJB,0.0416556613491489,Faible,Continuer le suivi régulier
5322-ZSMZY,0.018927998012548637,Faible,Continuer le suivi régulier
8059-UDZFY,0.45232736688118425,Faible,Continuer le suivi régulier
7740-BTPUX,0.21542473268428222,Faible,Continuer le suivi régulier
5220-AGAAX,0.021857619273112965,Faible,Continuer le suivi régulier
0208-BPQEJ,0.10238332041629962,Faible,Continuer le suivi régulier
9435-JMLSX,0.014813360992240125,Faible,Continuer le suivi régulier
3352-ALMCK,0.44617705661402496,Faible,Continuer le suivi régulier
5312-IRCFR,0.08648088707821003,Faible,Continuer le suivi régulier
5294-IMHHT,0.1241404519706416,Faible,Continuer le suivi régulier
8802-UNOJF,0.5767667159772305,Faible,Continuer le suivi régulier
6313-GIDIT,0.4022678894046789,Faible,Continuer le suivi régulier
6176-YJWAS,0.026601779423687223,Faible,Continuer le suivi régulier
5310-NOOVA,0.021964751721209368,Faible,Continuer le suivi régulier
4526-EXKKN,0.023555762293034008,Faible,Continuer le suivi régulier
5311-IHLEI,0.15691559797817278,Faible,Continuer le suivi régulier
3987-KQDDU,0.30991218383131325,Faible,Continuer le suivi régulier
3404-JNXAX,0.3061748608087643,Faible,Continuer le suivi régulier
5131-PONJI,0.24155522505153446,Faible,Continuer le suivi régulier
2845-AFFTX,0.6226354535461718,Faible,Continuer le suivi régulier
3489-VSFRD,0.036760165920324946,Faible,Continuer le suivi régulier
3345-JHUEO,0.16111022793507895,Faible,Continuer le suivi régulier
5815-HGGHV,0.07299458233585193,Faible,Continuer le suivi régulier
5260-UMPWX,0.08113741252136275,Faible,Continuer le suivi régulier
2249-YPRNG,0.5549150479885775,Faible,Continuer le suivi régulier
7410-YTJIK,0.4755716923961463,Faible,Continuer le suivi régulier
4626-GYCZP,0.8798487590149943,Haut,Offre de fidélisation personnalisée
5649-RXQTV,0.3874253456634038,Faible,Continuer le suivi régulier
2674-MIAHT,0.7453172400671805,Haut,Offre de fidélisation personnalisée
2576-HXMPA,0.15318724368585507,Faible,Continuer le suivi régulier
7587-AOVVU,0.34359439775697603,Faible,Continuer le suivi régulier
5590-BYNII,0.6469204143124,Faible,Continuer le suivi régulier
6898-MDLZW,0.16460469297708755,Faible,Continuer le suivi régulier
3237-AJGEH,0.4920493194613485,Faible,Continuer le suivi régulier
4707-YNOQA,0.04379624123243296,Faible,Continuer le suivi régulier
9357-UJRUN,0.08342468776103917,Faible,Continuer le suivi régulier
1591-NFNLQ,0.23040577647365623,Faible,Continuer le suivi régulier
8648-PFRMP,0.5746947072308224,Faible,Continuer le suivi régulier
7663-CUXZB,0.1619230733696738,Faible,Continuer le suivi régulier
0258-NOKBL,0.3768843530923978,Faible,Continuer le suivi régulier
1163-VIPRI,0.11941625673501637,Faible,Continuer le suivi régulier
2815-CPTUL,0.6430449216353558,Faible,Continuer le suivi régulier
9348-ROUAI,0.027748867735044966,Faible,Continuer le suivi régulier
9443-JUBUO,0.014329290282248016,Faible,Continuer le suivi régulier
0596-BQCEQ,0.32273993369816717,Faible,Continuer le suivi régulier
1481-ZUWZA,0.3706946633892198,Faible,Continuer le suivi régulier
3043-TYBNO,0.30411310276891407,Faible,Continuer le suivi régulier
4830-FAXFM,0.09006672614496175,Faible,Continuer le suivi régulier
5906-BFOZT,0.40073689400768686,Faible,Continuer le suivi régulier
2960-NKRSO,0.3080307787981945,Faible,Continuer le suivi régulier
8996-ZROXE,0.08432231262404914,Faible,Continuer le suivi régulier
5598-IKHQQ,0.010478581773405493,Faible,Continuer le suivi régulier
0397-ZXWQF,0.018981998561686034,Faible,Continuer le suivi régulier
5266-PFRQK,0.04065768041098692,Faible,Continuer le suivi régulier
4674-HGNUA,0.014515209113840754,Faible,Continuer le suivi régulier
6765-MBQNU,0.035892827159246445,Faible,Continuer le suivi régulier
9786-IJYDL,0.12436294370417014,Faible,Continuer le suivi régulier
1303-SRDOK,0.039953652085774574,Faible,Continuer le suivi régulier
3769-MHZNV,0.018867106096170042,Faible,Continuer le suivi régulier
6295-OSINB,0.06381153802109409,Faible,Continuer le suivi régulier
3308-MHOOC,0.3696101649368807,Faible,Continuer le suivi régulier
2309-OSFEU,0.5186030668343473,Faible,Continuer le suivi régulier
2207-QPJED,0.28477369927660595,Faible,Continuer le suivi régulier
4177-JPDFU,0.18220246489766823,Faible,Continuer le suivi régulier
2239-CFOUJ,0.10467358914190669,Faible,Continuer le suivi régulier
8046-DNVTL,0.022310174298155336,Faible,Continuer le suivi régulier
2209-XADXF,0.5587067086744067,Faible,Continuer le suivi régulier
6620-JDYNW,0.15990360407983448,Faible,Continuer le suivi régulier
1891-FZYSA,0.4048864992685051,Faible,Continuer le suivi régulier
4770-UEZOX,0.6382182416435348,Faible,Continuer le suivi régulier
1038-RQOST,0.07113710045645395,Faible,Continuer le suivi régulier
7613-LLQFO,0.7237757508856942,Haut,Offre de fidélisation personnalisée
4568-TTZRT,0.13360837410652435,Faible,Continuer le suivi régulier
9513-DXHDA,0.08219974000343326,Faible,Continuer le suivi régulier
2640-PMGFL,0.3745538141069172,Faible,Continuer le suivi régulier
3801-HMYNL,0.8018770359166958,Haut,Offre de fidélisation personnalisée
0516-QREYC,0.09697260128546997,Faible,Continuer le suivi régulier
9685-WKZGT,0.6870461974549266,Faible,Continuer le suivi régulier
6022-UGGSO,0.4499654746193486,Faible,Continuer le suivi régulier
8084-OIVBS,0.04569135140325358,Faible,Continuer le suivi régulier
8896-BQTTI,0.29009832431189825,Faible,Continuer le suivi régulier
3865-QBWSJ,0.27031634021154693,Faible,Continuer le suivi régulier
3352-RICWQ,0.025814008891248325,Faible,Continuer le suivi régulier
2160-GPFXD,0.021559958164797645,Faible,Continuer le suivi régulier
2065-MMKGR,0.1711956451920827,Faible,Continuer le suivi régulier
5857-TYBCJ,0.46303111308182654,Faible,Continuer le suivi régulier
1498-NHTLT,0.02501806561023557,Faible,Continuer le suivi régulier
4484-CGXFK,0.4809800445022817,Faible,Continuer le suivi régulier
1402-PTHGN,0.04641672428008066,Faible,Continuer le suivi régulier
4176-RELJR,0.022430076646864187,Faible,Continuer le suivi régulier
6214-EDAKZ,0.12788889238260137,Faible,Continuer le suivi régulier
5199-FPUSP,0.0490763232086918,Faible,Continuer le suivi régulier
6377-KSLXC,0.13384095454827677,Faible,Continuer le suivi régulier
1796-JANOW,0.13657083875558187,Faible,Continuer le suivi régulier
0238-WHBIQ,0.014515209113840754,Faible,Continuer le suivi régulier
8735-NBLWT,0.13360837410652435,Faible,Continuer le suivi régulier
6651-RLGGM,0.017920895596913424,Faible,Continuer le suivi régulier
6127-ISGTU,0.6292923268220637,Faible,Continuer le suivi régulier
1614-JBEBI,0.11011553119140242,Faible,Continuer le suivi régulier
8740-XLHDR,0.27324416841401516,Faible,Continuer le suivi régulier
1208-DNHLN,0.10624337859058408,Faible,Continuer le suivi régulier
1761-AEZZR,0.8568203063198988,Haut,Offre de fidélisation personnalisée
3923-CSIHK,0.38493325479113716,Faible,Continuer le suivi régulier
5696-EXCYS,0.02418077038709113,Faible,Continuer le suivi régulier
5795-KTGUD,0.10993500737521018,Faible,Continuer le suivi régulier
7120-RFMVS,0.8163198926181383,Haut,Offre de fidélisation personnalisée
7924-GJZFI,0.46079798283263484,Faible,Continuer le suivi régulier
4702-HDRKD,0.03814832618806648,Faible,Continuer le suivi régulier
8512-WIWYV,0.03715002906270681,Faible,Continuer le suivi régulier
5897-ZYEKH,0.2239002433155087,Faible,Continuer le suivi régulier
5456-ITGIC,0.019308268128228192,Faible,Continuer le suivi régulier
7317-GGVPB,0.06652246332008567,Faible,Continuer le suivi régulier
1406-PUQVY,0.5232818305939441,Faible,Continuer le suivi régulier
1322-AGOQM,0.1702609069706349,Faible,Continuer le suivi régulier
3677-IYRBF,0.8287586095481527,Haut,Offre de fidélisation personnalisée
5692-FPTAH,0.5847397801072275,Faible,Continuer le suivi régulier
9114-AAFQH,0.1311974376923788,Faible,Continuer le suivi régulier
8715-KKTFG,0.2266474263586628,Faible,Continuer le suivi régulier
1550-LOAHA,0.31220802369228806,Faible,Continuer le suivi régulier
1728-BQDMA,0.5054510387009533,Faible,Continuer le suivi régulier
0268-QKIWO,0.1846914719060499,Faible,Continuer le suivi régulier
0876-WDUUZ,0.6730187823936915,Faible,Continuer le suivi régulier
5117-ZSMHQ,0.013693406240133814,Faible,Continuer le suivi régulier
5151-HQRDG,0.13761522522761335,Faible,Continuer le suivi régulier
0960-HUWBM,0.08354922471955784,Faible,Continuer le suivi régulier
6465-GSRCL,0.17589888585203764,Faible,Continuer le suivi régulier
0617-FHSGK,0.19353843227380427,Faible,Continuer le suivi régulier
0263-FJTQO,0.02509130791185784,Faible,Continuer le suivi régulier
7319-ZNRTR,0.04288285285052882,Faible,Continuer le suivi régulier
2858-MOFSQ,0.10222983880134387,Faible,Continuer le suivi régulier
7503-EPSZW,0.015561365193652244,Faible,Continuer le suivi régulier
7089-XXAYG,0.17214630942465783,Faible,Continuer le suivi régulier
8118-LSUEL,0.7049306013377552,Haut,Offre de fidélisation personnalisée
8070-AAWZP,0.18730790399243602,Faible,Continuer le suivi régulier
1666-JXLKU,0.6015929513880627,Faible,Continuer le suivi régulier
7855-DIWPO,0.44139397806540026,Faible,Continuer le suivi régulier
5133-POWUA,0.5847397801072275,Faible,Continuer le suivi régulier
5652-MSDEY,0.48682036427335745,Faible,Continuer le suivi régulier
7005-CCBKV,0.6697458895459895,Faible,Continuer le suivi régulier
1810-BOHSY,0.16156721223209614,Faible,Continuer le suivi régulier
1784-BXEFA,0.14798841954701672,Faible,Continuer le suivi régulier
7351-MHQVU,0.13700568173631447,Faible,Continuer le suivi régulier
9224-VTYID,0.023873580374643516,Faible,Continuer le suivi régulier
9500-IWPXQ,0.05091725652750424,Faible,Continuer le suivi régulier
5762-TJXGK,0.04964825940123294,Faible,Continuer le suivi régulier
4504-YOULA,0.1358564537408855,Faible,Continuer le suivi régulier
5569-IDSEY,0.09460218468068533,Faible,Continuer le suivi régulier
4250-FDVOU,0.13237738473101487,Faible,Continuer le suivi régulier
7284-ZZLOH,0.026567791234135402,Faible,Continuer le suivi régulier
5277-ZLOOR,0.811509483081026,Haut,Offre de fidélisation personnalisée
2141-RRYGO,0.546971486449171,Faible,Continuer le suivi régulier
1777-JYQPJ,0.45897737887768986,Faible,Continuer le suivi régulier
6376-GAHQE,0.6699262202745445,Faible,Continuer le suivi régulier
3401-URHDA,0.04633936476799248,Faible,Continuer le suivi régulier
1599-EAHXY,0.026751054060832773,Faible,Continuer le suivi régulier
8631-XVRZL,0.05437047910418274,Faible,Continuer le suivi régulier
5052-PNLOS,0.8648303690270698,Haut,Offre de fidélisation personnalisée
3853-LYGAM,0.4327588651568698,Faible,Continuer le suivi régulier
6979-ZNSFF,0.7355878605046451,Haut,Offre de fidélisation personnalisée
5751-USDBL,0.02759213484288179,Faible,Continuer le suivi régulier
5680-LQOGP,0.024329150329630716,Faible,Continuer le suivi régulier
2386-LAHRK,0.6899142815350031,Faible,Continuer le suivi régulier
8189-DUKMV,0.07685777084460625,Faible,Continuer le suivi régulier
6032-IGALN,0.6214580005220227,Faible,Continuer le suivi régulier
9931-DCEZH,0.05714083536747197,Faible,Continuer le suivi régulier
1898-JSNDC,0.08492476006407887,Faible,Continuer le suivi régulier
0315-LVCRK,0.546218038071806,Faible,Continuer le suivi régulier
3911-RSNHI,0.02085513674932288,Faible,Continuer le suivi régulier
2410-CIYFZ,0.13657083875558187,Faible,Continuer le suivi régulier
4248-HCETZ,0.32504452551120044,Faible,Continuer le suivi régulier
5505-OVWQW,0.040482100421217714,Faible,Continuer le suivi régulier
7271-AJDTL,0.2719723213115172,Faible,Continuer le suivi régulier
1867-TJHTS,0.1643979175918686,Faible,Continuer le suivi régulier
0516-WJVXC,0.1381659362270832,Faible,Continuer le suivi régulier
9174-FKWZE,0.4539828986350259,Faible,Continuer le suivi régulier
6860-YRJZP,0.7189142814254134,Haut,Offre de fidélisation personnalisée
4429-WYGFR,0.10726159671511,Faible,Continuer le suivi régulier
2817-LVCPP,0.019999815311167943,Faible,Continuer le suivi régulier
5038-ETMLM,0.03017255631557802,Faible,Continuer le suivi régulier
5056-FIMPT,0.27065340806788407,Faible,Continuer le suivi régulier
4521-WFJAI,0.02430175166037417,Faible,Continuer le suivi régulier
6569-KTMDU,0.18529660552376856,Faible,Continuer le suivi régulier
8809-RIHDD,0.06578966167238774,Faible,Continuer le suivi régulier
8809-XKHMD,0.024515338660246522,Faible,Continuer le suivi régulier
0396-YCHWO,0.5138353043762671,Faible,Continuer le suivi régulier
0867-LDTTC,0.3050183392337062,Faible,Continuer le suivi régulier
4822-NGOCH,0.6975250353280374,Faible,Continuer le suivi régulier
9391-DXGGG,0.1037546943337134,Faible,Continuer le suivi régulier
9844-FELAJ,0.2202594128631093,Faible,Continuer le suivi régulier
2122-SZZZD,0.03715002906270681,Faible,Continuer le suivi régulier
5307-DZCVC,0.4453792797740342,Faible,Continuer le suivi régulier
3148-AOIQT,0.021774703967332092,Faible,Continuer le suivi régulier
8679-JOEVF,0.23431573399711816,Faible,Continuer le suivi régulier
8395-ETZKQ,0.038259933646201845,Faible,Continuer le suivi régulier
6692-YQHXC,0.3223619751587323,Faible,Continuer le suivi régulier
3889-VWBID,0.025878591986932823,Faible,Continuer le suivi régulier
5222-JCXZT,0.16174593812289165,Faible,Continuer le suivi régulier
9754-CLVZW,0.09685650020189125,Faible,Continuer le suivi régulier
1432-FPAXX,0.3469727362751335,Faible,Continuer le suivi régulier
2739-CCZMB,0.14088508304538808,Faible,Continuer le suivi régulier
7080-TNUWP,0.13005553447298096,Faible,Continuer le suivi régulier
0496-AHOOK,0.08869523526155994,Faible,Continuer le suivi régulier
8336-TAVKX,0.014311332466736248,Faible,Continuer le suivi régulier
2468-SJFLM,0.7095292826187857,Haut,Offre de fidélisation personnalisée
3181-VTHOE,0.09209988174959466,Faible,Continuer le suivi régulier
7168-HDQHG,0.07352545178998679,Faible,Continuer le suivi régulier
4803-AXVYP,0.5235431712852208,Faible,Continuer le suivi régulier
3884-HCSWG,0.449390121590175,Faible,Continuer le suivi régulier
4567-AKPIA,0.26615467695830475,Faible,Continuer le suivi régulier
5077-DXTCG,0.6572681718943474,Faible,Continuer le suivi régulier
1142-WACZW,0.6262847652378221,Faible,Continuer le suivi régulier
7901-HXJVA,0.4675559905300932,Faible,Continuer le suivi régulier
5649-ANRML,0.809071343710657,Haut,Offre de fidélisation personnalisée
4892-VLANZ,0.34088802603477575,Faible,Continuer le suivi régulier
5924-IFQTT,0.2652393811805663,Faible,Continuer le suivi régulier
7968-QUXNS,0.09898803597578673,Faible,Continuer le suivi régulier
2919-HBCJO,0.6643418451712608,Faible,Continuer le suivi régulier
4236-XPXAV,0.7604520620149342,Haut,Offre de fidélisation personnalisée
8903-WMRNW,0.47515731610145123,Faible,Continuer le suivi régulier
2452-SNHFZ,0.14511540895660385,Faible,Continuer le suivi régulier
3629-WEAAM,0.17735867940610758,Faible,Continuer le suivi régulier
6029-CSMJE,0.25026497396779473,Faible,Continuer le suivi régulier
7993-NQLJE,0.15097146309922452,Faible,Continuer le suivi régulier
9909-DFRJA,0.164015403611578,Faible,Continuer le suivi régulier
9099-FTUHS,0.17746781553952995,Faible,Continuer le suivi régulier
0581-BXBUB,0.4719919727647059,Faible,Continuer le suivi régulier
4962-CHQPW,0.03467028514329063,Faible,Continuer le suivi régulier
9467-ROOLM,0.06879114058736047,Faible,Continuer le suivi régulier
3030-YZADT,0.18292794979069552,Faible,Continuer le suivi régulier
7410-KTVFV,0.19204196816124233,Faible,Continuer le suivi régulier
5150-ITWWB,0.8613868269970733,Haut,Offre de fidélisation personnalisée
2253-KPMNB,0.020366193210077307,Faible,Continuer le suivi régulier
1345-ZUKID,0.040482100421217714,Faible,Continuer le suivi régulier
6429-SHBCB,0.20423875019030838,Faible,Continuer le suivi régulier
9281-OFDMF,0.2431394215485826,Faible,Continuer le suivi régulier
2603-HVKCG,0.5172626631359876,Faible,Continuer le suivi régulier
1834-WULEG,0.03467028514329063,Faible,Continuer le suivi régulier
9097-ZUBYC,0.15809186545392523,Faible,Continuer le suivi régulier
5148-ORICT,0.018852029423351548,Faible,Continuer le suivi régulier
4893-GYUJU,0.03840083773132947,Faible,Continuer le suivi régulier
4578-PHJYZ,0.058985197389371045,Faible,Continuer le suivi régulier
7272-QDCKA,0.28601361322022334,Faible,Continuer le suivi régulier
8908-SLFCJ,0.022203162226520738,Faible,Continuer le suivi régulier
8393-DLHGA,0.4924743265982054,Faible,Continuer le suivi régulier
9766-HGEDE,0.04204676208808312,Faible,Continuer le suivi régulier
6968-MHOMU,0.16286402764027996,Faible,Continuer le suivi régulier
7395-IGJOS,0.32690888913107236,Faible,Continuer le suivi régulier
5044-XDPYX,0.017411410076448412,Faible,Continuer le suivi régulier
1814-WFGVS,0.012376730573188844,Faible,Continuer le suivi régulier
2834-SPCJV,0.3001477878709193,Faible,Continuer le suivi régulier
3721-WKIIL,0.02094833175572717,Faible,Continuer le suivi régulier
6734-CKRSM,0.18190829346452325,Faible,Continuer le suivi régulier
1265-ZFOSD,0.016913564865547626,Faible,Continuer le suivi régulier
6568-POCUI,0.06045636122241071,Faible,Continuer le suivi régulier
7890-VYYWG,0.798322589702409,Haut,Offre de fidélisation personnalisée
5197-LQXXH,0.023119799117507805,Faible,Continuer le suivi régulier
9907-SWKKF,0.700522448051286,Haut,Offre de fidélisation personnalisée
3457-PQBYH,0.019999815311167943,Faible,Continuer le suivi régulier
7682-AZNDK,0.4273326579392569,Faible,Continuer le suivi régulier
0587-DMGBH,0.23221773498141055,Faible,Continuer le suivi régulier
5384-ZTTWP,0.08630978496050981,Faible,Continuer le suivi régulier
3745-HRPHI,0.03449771057788534,Faible,Continuer le suivi régulier
7636-OWBPG,0.3480869323331034,Faible,Continuer le suivi régulier
1231-YNDEK,0.02192504159970924,Faible,Continuer le suivi régulier
1407-DIGZV,0.03496230902848664,Faible,Continuer le suivi régulier
6397-JNZZG,0.25935965297816316,Faible,Continuer le suivi régulier
0570-BFQHT,0.43584007123021135,Faible,Continuer le suivi régulier
4393-OBCRR,0.05915537248580649,Faible,Continuer le suivi régulier
3523-QRQLL,0.14908100353820658,Faible,Continuer le suivi régulier
8564-LDKFL,0.31807485995700346,Faible,Continuer le suivi régulier
3696-DFHHB,0.018290378354072604,Faible,Continuer le suivi régulier
0895-DQHEW,0.4718509859111283,Faible,Continuer le suivi régulier
4717-GHADL,0.03841259228142742,Faible,Continuer le suivi régulier
5501-TVMGM,0.698460677900423,Faible,Continuer le suivi régulier
5879-HMFFH,0.013972256063391307,Faible,Continuer le suivi régulier
6772-WFQRD,0.041647470665177,Faible,Continuer le suivi régulier
3810-DVDQQ,0.02859765229378554,Faible,Continuer le suivi régulier
6972-SNKKW,0.09898803597578673,Faible,Continuer le suivi régulier
3694-GLTJM,0.15590737505472577,Faible,Continuer le suivi régulier
8550-XSXUQ,0.11437338563666444,Faible,Continuer le suivi régulier
8149-RSOUN,0.9372419607231621,Haut,Offre de fidélisation personnalisée
9055-MOJJJ,0.03086526614798234,Faible,Continuer le suivi régulier
4359-INNWN,0.04285580895034156,Faible,Continuer le suivi régulier
0585-EGDDA,0.3827247915437247,Faible,Continuer le suivi régulier
4032-RMHCI,0.052649354389150416,Faible,Continuer le suivi régulier
0549-CYCQN,0.0956061942885261,Faible,Continuer le suivi régulier
3481-JHUZH,0.35185204088438415,Faible,Continuer le suivi régulier
7250-EQKIY,0.6485136072004543,Faible,Continuer le suivi régulier
3594-IVHJZ,0.15121408025416164,Faible,Continuer le suivi régulier
6869-FGJJC,0.05700665639325628,Faible,Continuer le suivi régulier
3896-ZVNET,0.019177840515011847,Faible,Continuer le suivi régulier
8205-VSLRB,0.028771169358826766,Faible,Continuer le suivi régulier
5960-MVTUK,0.40495389598317916,Faible,Continuer le suivi régulier
6817-WTYHE,0.43596616665837523,Faible,Continuer le suivi régulier
3082-VQXNH,0.3300363036632702,Faible,Continuer le suivi régulier
4013-UBXWQ,0.4166262625460315,Faible,Continuer le suivi régulier
4931-TRZWN,0.2717311653827536,Faible,Continuer le suivi régulier
0750-EKNGL,0.09898803597578673,Faible,Continuer le suivi régulier
7669-LCRSD,0.23902536328804885,Faible,Continuer le suivi régulier
3567-PQTSO,0.3569606623018723,Faible,Continuer le suivi régulier
5519-NPHVG,0.8006741543327484,Haut,Offre de fidélisation personnalisée
8043-PNYSD,0.013502654192399877,Faible,Continuer le suivi régulier
9938-EKRGF,0.1487547181062283,Faible,Continuer le suivi régulier
2703-AMTUL,0.046022289595433336,Faible,Continuer le suivi régulier
0928-JMXNP,0.47846338413086487,Faible,Continuer le suivi régulier
8173-RXAYP,0.0186426737346434,Faible,Continuer le suivi régulier
4825-XJGDM,0.03096137152072637,Faible,Continuer le suivi régulier
5402-HTOTQ,0.23064045589763824,Faible,Continuer le suivi régulier
6734-JDTTV,0.02081132821731934,Faible,Continuer le suivi régulier
7850-THJMU,0.01976218028253813,Faible,Continuer le suivi régulier
3890-RTCMS,0.16628936676116784,Faible,Continuer le suivi régulier
8849-GYOKR,0.24327843343957725,Faible,Continuer le suivi régulier
3148-BLQJT,0.3822922478817597,Faible,Continuer le suivi régulier
3717-FDJFU,0.0320386026752636,Faible,Continuer le suivi régulier
3665-JATSN,0.4350843806785632,Faible,Continuer le suivi régulier
7966-YOTQW,0.19031589446169378,Faible,Continuer le suivi régulier
0461-CVKMU,0.2690202511896534,Faible,Continuer le suivi régulier
8806-EAGWC,0.42540677535658605,Faible,Continuer le suivi régulier
8853-TZDGH,0.03876164275903646,Faible,Continuer le suivi régulier
7779-LGOVN,0.781848424883317,Haut,Offre de fidélisation personnalisée
4324-BZCKL,0.22165828517106215,Faible,Continuer le suivi régulier
6924-TDGMT,0.07467953244968048,Faible,Continuer le suivi régulier
9710-ZUSHQ,0.41935518375733255,Faible,Continuer le suivi régulier
1536-YHDOE,0.05677736286238956,Faible,Continuer le suivi régulier
8123-QBNAZ,0.38852301038448805,Faible,Continuer le suivi régulier
3629-ZNKXA,0.5985838726031234,Faible,Continuer le suivi régulier
4827-LTQRJ,0.1486999441702241,Faible,Continuer le suivi régulier
7711-YIJWC,0.04701534280496634,Faible,Continuer le suivi régulier
5482-VXSXJ,0.3445951117992387,Faible,Continuer le suivi régulier
7365-BVCJH,0.5747629827539795,Faible,Continuer le suivi régulier
9620-ENEJV,0.430908295055908,Faible,Continuer le suivi régulier
4183-WCSEP,0.29949561981156514,Faible,Continuer le suivi régulier
2378-YIZKA,0.024329150329630716,Faible,Continuer le suivi régulier
5498-TXHLF,0.42401282690115505,Faible,Continuer le suivi régulier
0689-DSXGL,0.18285631967112642,Faible,Continuer le suivi régulier
6818-DJXAA,0.5640991095992005,Faible,Continuer le suivi régulier
9722-UJOJR,0.43246701955673383,Faible,Continuer le suivi régulier
0464-WJTKO,0.010260060151012957,Faible,Continuer le suivi régulier
8902-ZEOVF,0.035080770641374555,Faible,Continuer le suivi régulier
6778-EICRF,0.10917365327460131,Faible,Continuer le suivi régulier
2662-NNTDK,0.036023076689332544,Faible,Continuer le suivi régulier
4132-KALRO,0.8640179306707746,Haut,Offre de fidélisation personnalisée
3902-FOIGH,0.8351997458619381,Haut,Offre de fidélisation personnalisée
6772-KSATR,0.7410311990484657,Haut,Offre de fidélisation personnalisée
7112-OPOTK,0.3438001823020946,Faible,Continuer le suivi régulier
2874-YXVVA,0.3801069239692855,Faible,Continuer le suivi régulier
1245-HARPS,0.02371554202872223,Faible,Continuer le suivi régulier
4210-QFJMF,0.5827295663226296,Faible,Continuer le suivi régulier
4323-ELYYB,0.043497860819818775,Faible,Continuer le suivi régulier
4293-ETKAP,0.03707181740481752,Faible,Continuer le suivi régulier
6064-PUPMC,0.043820570028823884,Faible,Continuer le suivi régulier
6504-VBLFL,0.03458354458357539,Faible,Continuer le suivi régulier
6322-PJJDJ,0.09939799564281866,Faible,Continuer le suivi régulier
0330-BGYZE,0.18226390540897847,Faible,Continuer le suivi régulier
1085-LDWAM,0.0364934549252264,Faible,Continuer le suivi régulier
7586-ZATGZ,0.4581425609099946,Faible,Continuer le suivi régulier
7197-VOJMM,0.024664933795477125,Faible,Continuer le suivi régulier
3318-OSATS,0.5376658623021994,Faible,Continuer le suivi régulier
5828-AVIPD,0.45208487983879575,Faible,Continuer le suivi régulier
1843-TLSGD,0.02371554202872223,Faible,Continuer le suivi régulier
9626-VFRGG,0.27445807263111177,Faible,Continuer le suivi régulier
7075-BNDVQ,0.27154444921671606,Faible,Continuer le suivi régulier
9143-CANJF,0.11447546267507837,Faible,Continuer le suivi régulier
7284-BUYEC,0.535439683974246,Faible,Continuer le suivi régulier
2041-JIJCI,0.498968932608441,Faible,Continuer le suivi régulier
1086-LXKFY,0.8246402738415054,Haut,Offre de fidélisation personnalisée
4900-MSOMT,0.011757628103290974,Faible,Continuer le suivi régulier
2229-VWQJH,0.17637601412569717,Faible,Continuer le suivi régulier
9194-GFVOI,0.026849247678684462,Faible,Continuer le suivi régulier
1336-EZFZY,0.13384095454827677,Faible,Continuer le suivi régulier
4282-MSACW,0.5036518639352476,Faible,Continuer le suivi régulier
1403-LKLIK,0.03467028514329063,Faible,Continuer le suivi régulier
2636-ALXXZ,0.8579577719995729,Haut,Offre de fidélisation personnalisée
7774-OJSXI,0.4567039181537136,Faible,Continuer le suivi régulier
7786-WBJYI,0.7736199242859855,Haut,Offre de fidélisation personnalisée
0136-IFMYD,0.21761329372555382,Faible,Continuer le suivi régulier
5144-TVGLP,0.4413461059149813,Faible,Continuer le suivi régulier
9643-AVVWI,0.43382249608278356,Faible,Continuer le suivi régulier
0253-ZTEOB,0.03182895894355698,Faible,Continuer le suivi régulier
2706-QZIHY,0.023941991195412557,Faible,Continuer le suivi régulier
6061-PQHMK,0.0367162521739198,Faible,Continuer le suivi régulier
9885-CSMWE,0.842477666944794,Haut,Offre de fidélisation personnalisée
6137-MFAJN,0.22769251549954653,Faible,Continuer le suivi régulier
9122-UMROB,0.31604175020891334,Faible,Continuer le suivi régulier
4232-JGKIY,0.1635701848927921,Faible,Continuer le suivi régulier
2402-TAIRZ,0.10006585439095236,Faible,Continuer le suivi régulier
9659-ZTWSM,0.1972775702584479,Faible,Continuer le suivi régulier
9139-TWBAS,0.055853865748885234,Faible,Continuer le suivi régulier
6685-GBWJZ,0.03001948100249506,Faible,Continuer le suivi régulier
5016-ETTFF,0.30259051649576196,Faible,Continuer le suivi régulier
3866-MDTUB,0.4116751749406461,Faible,Continuer le suivi régulier
2195-VVRJF,0.20643261521466624,Faible,Continuer le suivi régulier
3913-RDSJZ,0.01378927530451065,Faible,Continuer le suivi régulier
8058-JMEQO,0.7978991968846397,Haut,Offre de fidélisation personnalisée
4203-QGNZA,0.06879114058736047,Faible,Continuer le suivi régulier
5043-TRZWM,0.6924515915910413,Faible,Continuer le suivi régulier
0697-ZMSWS,0.8216380675140452,Haut,Offre de fidélisation personnalisée
7657-DYEPJ,0.07601898905139656,Faible,Continuer le suivi régulier
9494-BDNNC,0.18809619716795747,Faible,Continuer le suivi régulier
1640-PLFMP,0.8119999514801866,Haut,Offre de fidélisation personnalisée
5366-OBVMR,0.1348347245739228,Faible,Continuer le suivi régulier
8276-MQBYC,0.5567675831115443,Faible,Continuer le suivi régulier
7644-OMVMY,0.026393254379557342,Faible,Continuer le suivi régulier
7593-XFKDI,0.48513732370735846,Faible,Continuer le suivi régulier
4573-JKNAE,0.02849565615662678,Faible,Continuer le suivi régulier
